0.9424  11.6974  0.0000   
7.1558  49.4736  0.0000   
8.3301  33.7311  0.0000   
5.3278  47.0581  0.0000   
8.4308  20.0684  0.0000   
17.8772 26.7990  0.0000   
10.0873 32.7316  0.0000   
6.3660  32.0786  0.0000   
5.1166  29.0192  0.0000   
16.9287 30.2002  0.0000   
6.7871  29.1656  0.0000   
11.5808 33.8058  0.0000   
16.6187 21.6003  0.0000   
14.4135 10.6689  0.0000   
5.1282  13.6093  0.0000   
3.2959  2.1866   0.0000   
2.1429  10.2203  0.0000   
7.7106  45.8649  0.0000   
2.3120  29.1336  0.0000   
3.3417  22.1344  0.0000   
1.4343  34.4849  5.0000   
4.0558  20.7779  5.0000   
9.2401  47.2824  5.0000   
1.8799  47.3175  5.0000   
14.2303 15.3076  5.0000   
15.6195 14.6408  5.0000   
6.2238  0.3021   5.0000   
18.7323 40.2008  5.0000   
12.2150 15.2588  5.0000   
7.0837  44.0964  5.0000   
11.1829 19.6136  5.0000   
17.2107 18.3334  5.0000   
3.4692  5.1651   5.0000   
15.7208 12.6083  5.0000   
0.3497  30.5359  5.0000   
10.4431 6.8863   5.0000   
9.4281  36.9659  5.0000   
3.9709  16.1285  5.0000   
1.4740  3.2761   5.0000   
0.2032  47.4442  5.0000   
14.3317 22.8073  10.0000  
4.5227  5.0095   10.0000  
19.5245 10.1379  10.0000  
8.2361  13.0417  10.0000  
7.1777  20.4010  10.0000  
17.8876 2.1667   10.0000  
14.8907 39.0121  10.0000  
0.0897  29.4571  10.0000  
16.1749 24.6231  10.0000  
2.4811  27.4963  10.0000  
14.0900 13.0997  10.0000  
1.4417  2.7435   10.0000  
15.6982 15.3656  10.0000  
17.1979 28.5355  10.0000  
12.9663 16.8839  10.0000  
6.9263  3.0258   10.0000  
5.7379  11.6348  10.0000  
16.4948 17.3813  10.0000  
12.3969 28.3600  10.0000  
1.4630  4.5380   10.0000  
3.8568  31.9122  15.0000  
17.9626 13.8474  15.0000  
6.4923  7.5134   15.0000  
14.0863 31.9061  15.0000  
9.6411  10.7437  15.0000  
2.4097  44.8868  15.0000  
3.3026  41.0446  15.0000  
4.2719  12.6953  15.0000  
1.6547  21.5988  15.0000  
6.4368  0.2487   15.0000  
18.0182 43.3441  15.0000  
0.7654  36.1954  15.0000  
6.8903  5.9753   15.0000  
7.5171  44.3954  15.0000  
18.6737 13.7238  15.0000  
12.9108 18.4601  15.0000  
2.7252  8.7402   15.0000  
1.5717  34.6695  15.0000  
4.3512  49.8840  15.0000  
14.4788 23.5947  15.0000  
11.3727 19.7388  20.0000  
13.0518 45.7016  20.0000  
15.8838 17.6544  20.0000  
19.9933 41.2964  20.0000  
6.8347  21.6476  20.0000  
17.5128 0.0778   20.0000  
19.0570 26.9577  20.0000  
13.5614 20.6467  20.0000  
14.3573 44.0720  20.0000  
16.6956 5.2567   20.0000  
0.3137  14.0411  20.0000  
10.2014 10.1425  20.0000  
2.3822  23.8953  20.0000  
6.1023  46.7255  20.0000  
14.9573 29.9545  20.0000  
9.6698  3.9963   20.0000  
6.9983  21.8872  20.0000  
15.0751 37.4237  20.0000  
7.8534  35.2753  20.0000  
2.7899  44.6609  20.0000  
8.8989  45.5521  25.0000  
19.3762 23.3978  25.0000  
6.6333  1.0834   25.0000  
10.2802 31.6345  25.0000  
2.8314  28.2303  25.0000  
6.2622  45.7260  25.0000  
7.3993  16.1926  25.0000  
14.0820 36.4853  25.0000  
19.5508 14.4501  25.0000  
12.0667 8.6685   25.0000  
12.9242 0.6180   25.0000  
1.1884  24.1501  25.0000  
0.2740  1.5259   25.0000  
12.2742 4.0970   25.0000  
3.3569  25.3159  25.0000  
19.9719 30.4688  25.0000  
3.6340  37.4161  25.0000  
4.1016  42.1448  25.0000  
19.4250 38.1485  25.0000  
9.0118  45.9778  25.0000  
5.1288  24.8230  30.0000  
1.5735  38.1302  30.0000  
18.1384 46.1151  30.0000  
18.4247 5.9448   30.0000  
9.0796  31.5399  30.0000  
3.1030  5.7175   30.0000  
0.9912  3.8315   30.0000  
3.6877  36.6547  30.0000  
13.0792 7.0557   30.0000  
11.5680 6.3293   30.0000  
14.6649 8.2489   30.0000  
11.9739 7.9605   30.0000  
4.9500  5.4062   30.0000  
6.8896  4.8157   30.0000  
4.2334  49.6384  30.0000  
0.9735  42.0609  30.0000  
12.1930 14.2807  30.0000  
11.1108 31.3599  30.0000  
18.8647 18.8141  30.0000  
10.2258 28.5431  30.0000  
3.9423  40.3625  35.0000  
5.9741  49.6506  35.0000  
10.0226 20.6100  35.0000  
4.9463  45.6741  35.0000  
5.4193  0.9384   35.0000  
3.0005  31.2943  35.0000  
2.1735  43.6050  35.0000  
12.3553 37.9379  35.0000  
4.8846  21.7529  35.0000  
6.0657  36.4716  35.0000  
15.9857 36.1023  35.0000  
10.5048 49.8230  35.0000  
13.0908 41.0980  35.0000  
6.4807  0.8652   35.0000  
4.0356  38.3530  35.0000  
9.6082  15.8661  35.0000  
15.2380 20.1782  35.0000  
10.5676 28.8116  35.0000  
19.0082 21.0358  35.0000  
5.8673  6.9336   35.0000  
15.4236 9.7031   40.0000  
19.7400 42.7200  40.0000  
14.4025 29.9820  40.0000  
7.8003  32.7682  40.0000  
13.5974 22.7448  40.0000  
3.0798  38.7390  40.0000  
17.7332 37.1506  40.0000  
15.0720 0.7751   40.0000  
15.0153 13.8321  40.0000  
2.4139  48.6633  40.0000  
16.2341 47.8592  40.0000  
9.8187  31.0593  40.0000  
12.1899 14.3097  40.0000  
9.8962  8.1055   40.0000  
15.0616 14.2517  40.0000  
0.4785  27.7191  40.0000  
19.3469 23.9380  40.0000  
18.0817 30.9067  40.0000  
7.9974  5.0385   40.0000  
18.1195 6.3782   40.0000  
19.3756 8.7372   45.0000  
2.5067  39.7995  45.0000  
0.6525  31.4606  45.0000  
5.2661  27.9831  45.0000  
3.2825  5.1025   45.0000  
16.7676 3.3264   45.0000  
6.1682  29.5227  45.0000  
17.2296 38.8336  45.0000  
2.1466  30.1437  45.0000  
0.0970  28.9978  45.0000  
13.4222 48.4650  45.0000  
15.9344 16.8808  45.0000  
11.5692 48.2910  45.0000  
17.4432 12.7090  45.0000  
7.7295  45.4971  45.0000  
16.2463 24.2599  45.0000  
8.6298  44.1483  45.0000  
12.0477 44.4061  45.0000  
4.0460  36.7676  45.0000  
4.8029  16.0782  45.0000  
1.3367  1.5915   50.0000  
10.5237 19.9966  50.0000  
12.6715 4.5944   50.0000  
11.3379 5.4611   50.0000  
10.5823 39.1251  50.0000  
0.4340  9.5184   50.0000  
17.4548 10.9406  50.0000  
12.5122 34.8343  50.0000  
4.5959  1.4771   50.0000  
0.3693  31.5475  50.0000  
6.4935  17.1387  50.0000  
8.2410  3.4653   50.0000  
5.8960  7.4539   50.0000  
2.5269  33.8669  50.0000  
15.3394 9.8709   50.0000  
10.5225 1.2558   50.0000  
10.7434 4.0436   50.0000  
7.7869  30.3757  50.0000  
2.7014  33.3923  50.0000  
4.7650  48.7747  50.0000  
1.0950  26.7670  55.0000  
13.2935 44.2627  55.0000  
18.6481 28.0121  55.0000  
3.6157  43.5516  55.0000  
9.0564  16.2720  55.0000  
12.5287 7.4066   55.0000  
5.3101  24.8123  55.0000  
13.2880 12.6114  55.0000  
13.8361 41.1987  55.0000  
7.8949  16.0553  55.0000  
10.0861 46.6324  55.0000  
12.3920 21.2723  55.0000  
11.1963 27.2675  55.0000  
15.7904 42.7277  55.0000  
11.3416 15.2939  55.0000  
3.2587  38.1729  55.0000  
15.4083 42.6392  55.0000  
4.1888  4.3808   55.0000  
16.6162 15.0696  55.0000  
15.7727 6.5704   55.0000  
13.7061 39.5142  60.0000  
2.7148  36.8317  60.0000  
13.3252 12.4237  60.0000  
3.6969  21.8765  60.0000  
13.2355 1.9836   60.0000  
5.2271  25.4089  60.0000  
11.9611 31.9763  60.0000  
13.5010 15.4449  60.0000  
0.5121  0.1297   60.0000  
4.8901  41.8762  60.0000  
1.7993  38.7360  60.0000  
5.6909  44.6136  60.0000  
13.3716 0.3799   60.0000  
1.7572  37.5946  60.0000  
19.0991 26.5717  60.0000  
8.6377  38.9923  60.0000  
5.4236  32.1060  60.0000  
2.8479  42.9291  60.0000  
7.8088  12.9471  60.0000  
4.9017  2.9999   60.0000  
3.0054  10.4782  65.0000  
14.7229 22.9263  65.0000  
12.7673 39.8911  65.0000  
10.0659 24.6567  65.0000  
14.6332 15.5640  65.0000  
8.5669  39.2151  65.0000  
5.4077  31.2225  65.0000  
4.0588  40.6204  65.0000  
12.9578 27.6840  65.0000  
17.7625 18.1793  65.0000  
1.9604  6.0349   65.0000  
14.9878 7.4783   65.0000  
9.2151  19.0079  65.0000  
7.9706  25.3708  65.0000  
14.1565 48.4146  65.0000  
15.4626 29.2847  65.0000  
0.1825  1.4084   65.0000  
19.7089 46.1670  65.0000  
12.4310 33.4229  65.0000  
11.4270 41.3498  65.0000  
7.6276  30.5664  70.0000  
3.4277  22.6929  70.0000  
1.6248  9.3185   70.0000  
3.4845  0.2762   70.0000  
10.2655 16.3147  70.0000  
7.0911  46.9818  70.0000  
9.1895  36.0397  70.0000  
0.7269  30.2551  70.0000  
8.2104  39.2487  70.0000  
16.2524 10.3882  70.0000  
5.8893  29.9225  70.0000  
7.0648  25.5997  70.0000  
19.9274 23.5687  70.0000  
6.6339  9.2545   70.0000  
19.0039 14.6851  70.0000  
0.0513  9.5322   70.0000  
11.6870 16.1911  70.0000  
9.2041  6.8253   70.0000  
18.0341 28.6530  70.0000  
2.2144  49.2294  70.0000  
19.5190 22.0932  75.0000  
7.7563  1.4038   75.0000  
12.9010 38.2278  75.0000  
4.8834  27.1103  75.0000  
3.6633  45.9137  75.0000  
8.9874  0.7782   75.0000  
4.6521  7.6294   75.0000  
4.5160  18.3685  75.0000  
15.5261 39.8117  75.0000  
5.0739  2.8778   75.0000  
8.6633  24.8535  75.0000  
11.5283 24.7711  75.0000  
17.1289 7.5607   75.0000  
8.7524  32.6874  75.0000  
10.3430 33.9127  75.0000  
11.6217 14.6896  75.0000  
13.0664 14.9048  75.0000  
0.8960  35.4126  75.0000  
13.3331 23.3078  75.0000  
19.6106 19.3924  75.0000  
14.9548 6.1569   80.0000  
10.5945 25.8972  80.0000  
0.2155  20.7550  80.0000  
5.7526  35.5865  80.0000  
18.3899 27.0538  80.0000  
7.7289  44.2825  80.0000  
5.7104  44.1620  80.0000  
14.5746 34.1995  80.0000  
12.3962 3.8559   80.0000  
8.0542  17.9184  80.0000  
2.3846  8.8516   80.0000  
16.2024 25.4272  80.0000  
1.3812  28.6972  80.0000  
10.7727 29.5395  80.0000  
18.8519 41.0461  80.0000  
10.1868 30.0156  80.0000  
19.5898 1.1887   80.0000  
8.6169  41.6672  80.0000  
10.4749 47.5861  80.0000  
1.8335  6.8039   80.0000  
